employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met_more_than_80,awards_won,avg_training_score
63901,HR,region_7,Bachelors,m,other,1,31,2.0,5,0,0,66
68322,Procurement,region_6,Bachelors,m,other,1,35,4.0,8,0,0,70
36008,Analytics,region_25,Bachelors,m,other,1,32,3.0,8,0,0,86
76171,Analytics,region_31,Masters & above,m,other,2,36,5.0,7,0,0,93
45886,Sales & Marketing,region_22,Masters & above,m,sourcing,7,36,1.0,3,0,0,49
21660,Sales & Marketing,region_21,Bachelors,m,sourcing,1,32,3.0,10,0,0,47
36370,Operations,region_19,Bachelors,m,other,1,47,3.0,5,1,0,60
65303,Sales & Marketing,region_6,Bachelors,m,sourcing,1,30,5.0,7,1,1,48
9209,Operations,region_30,Bachelors,m,sourcing,1,27,,1,0,0,58
45049,Technology,region_2,Masters & above,m,other,3,44,3.0,7,0,0,79
31563,Sales & Marketing,region_33,Bachelors,m,sourcing,1,39,3.0,4,1,0,51
11259,HR,region_2,Bachelors,m,referred,1,25,3.0,2,0,0,51
75938,Sales & Marketing,region_7,Bachelors,f,sourcing,1,30,2.0,5,0,0,61
10259,Finance,region_2,Bachelors,m,other,1,41,4.0,6,0,0,55
19565,Sales & Marketing,region_22,Bachelors,f,sourcing,1,36,5.0,9,1,0,49
16909,Operations,region_32,Bachelors,m,sourcing,1,27,,1,0,0,60
51611,Sales & Marketing,region_14,Bachelors,m,sourcing,1,49,5.0,19,0,0,48
20217,Analytics,region_23,Masters & above,m,other,1,38,3.0,4,0,0,84
29257,Sales & Marketing,region_26,Masters & above,m,sourcing,1,38,3.0,4,0,0,46
41707,Procurement,region_31,Bachelors,m,other,1,27,1.0,2,0,0,70
15935,Sales & Marketing,region_2,Bachelors,m,sourcing,1,53,2.0,15,0,0,52
22373,Technology,region_13,Bachelors,m,referred,1,29,4.0,4,0,0,79
87,Technology,region_27,Bachelors,m,other,1,29,4.0,7,1,0,81
71760,Procurement,region_8,Bachelors,m,other,1,38,4.0,9,0,0,70
1110,Sales & Marketing,region_22,Bachelors,m,other,3,25,1.0,3,0,0,51
70179,Technology,region_17,Bachelors,f,other,2,35,3.0,4,1,0,76
637,Sales & Marketing,region_2,Masters & above,m,sourcing,1,50,3.0,15,0,0,49
38457,Legal,region_27,Below Secondary,m,other,1,26,5.0,2,1,0,58
26498,Operations,region_13,Masters & above,m,sourcing,1,36,3.0,7,0,0,58
24307,Technology,region_2,Bachelors,f,referred,1,53,5.0,8,1,0,75
55409,Operations,region_2,Below Secondary,m,other,1,25,3.0,3,0,0,61
73457,Operations,region_23,Bachelors,m,sourcing,1,42,3.0,7,1,0,62
4664,HR,region_27,Masters & above,m,sourcing,1,41,3.0,7,0,0,47
26015,Technology,region_7,Masters & above,m,other,1,35,2.0,6,0,0,79
11586,Sales & Marketing,region_31,Bachelors,m,other,1,31,3.0,4,1,0,46
48858,Analytics,region_4,Bachelors,m,other,1,29,5.0,4,1,0,82
19108,Analytics,region_2,Bachelors,m,sourcing,1,45,5.0,18,1,0,85
43574,Technology,region_26,Bachelors,f,other,1,38,4.0,5,0,0,83
77171,Operations,region_32,Masters & above,m,other,1,35,1.0,9,0,0,61
57136,Analytics,region_22,Bachelors,m,sourcing,2,27,3.0,4,0,0,84
14753,Legal,region_2,Bachelors,m,other,1,26,3.0,2,0,0,57
14340,Procurement,region_2,,f,sourcing,1,41,2.0,5,0,0,66
726,Analytics,region_9,Bachelors,m,other,3,29,3.0,5,0,0,84
36352,Procurement,region_22,Bachelors,m,other,1,32,5.0,2,1,0,72
60964,Procurement,region_7,Bachelors,f,sourcing,2,40,3.0,3,0,1,71
59764,Procurement,region_2,Bachelors,f,other,1,60,5.0,3,0,0,89
72829,Sales & Marketing,region_26,Bachelors,f,sourcing,1,23,,1,1,0,49
14602,Technology,region_15,Bachelors,f,other,1,26,4.0,3,0,0,81
25716,Operations,region_13,Bachelors,m,other,1,36,3.0,3,1,0,61
17755,Procurement,region_17,Masters & above,f,sourcing,1,53,4.0,8,0,0,68
55930,Procurement,region_13,Masters & above,f,other,2,45,1.0,3,0,0,65
1299,Sales & Marketing,region_13,Bachelors,m,sourcing,1,52,5.0,4,1,0,51
49391,Sales & Marketing,region_15,,m,other,1,27,1.0,4,0,0,49
44793,Sales & Marketing,region_27,,m,other,1,31,1.0,4,0,0,51
24213,Sales & Marketing,region_22,Masters & above,f,sourcing,1,34,1.0,8,0,0,46
8940,Procurement,region_2,Bachelors,m,other,1,37,5.0,10,1,0,68
66725,Analytics,region_7,Masters & above,m,other,1,37,3.0,3,1,0,80
42494,Analytics,region_32,Bachelors,m,other,1,35,3.0,2,1,0,86
54417,R&D,region_22,Masters & above,m,other,2,33,3.0,9,1,0,90
25721,Sales & Marketing,region_29,Bachelors,m,other,2,30,1.0,3,0,0,55
69001,Operations,region_4,Bachelors,m,other,1,47,1.0,18,0,0,62
9985,Finance,region_28,Bachelors,m,other,1,26,,1,1,0,59
49625,Sales & Marketing,region_7,Masters & above,f,other,1,41,4.0,14,0,0,49
27350,Sales & Marketing,region_30,Masters & above,m,other,2,37,3.0,9,0,0,50
38430,Procurement,region_17,Masters & above,f,other,1,33,1.0,9,0,0,70
19261,Analytics,region_2,Bachelors,m,sourcing,4,34,3.0,8,0,0,81
19123,Sales & Marketing,region_14,Bachelors,f,other,1,33,5.0,7,0,0,50
53161,Finance,region_22,Bachelors,m,other,1,28,4.0,4,0,0,60
71537,Technology,region_21,Bachelors,f,other,3,37,3.0,8,1,0,80
42861,Sales & Marketing,region_9,Bachelors,m,sourcing,4,27,2.0,1,0,0,52
52911,Procurement,region_23,Bachelors,f,other,1,30,5.0,2,1,0,92
8857,Sales & Marketing,region_19,Bachelors,m,other,1,42,3.0,9,0,0,43
67062,Procurement,region_2,Bachelors,m,other,1,38,1.0,9,0,0,71
11769,Analytics,region_2,Masters & above,m,sourcing,2,48,5.0,6,0,0,82
73247,Sales & Marketing,region_16,Bachelors,f,sourcing,1,34,1.0,4,0,0,49
46092,Finance,region_2,Bachelors,m,sourcing,3,30,5.0,4,0,1,75
45109,Analytics,region_2,,m,sourcing,3,25,,1,0,0,86
24336,Analytics,region_22,Masters & above,m,other,1,43,5.0,15,1,0,85
23249,Sales & Marketing,region_22,Masters & above,m,sourcing,2,33,3.0,8,0,0,53
18910,Operations,region_6,Bachelors,m,other,1,27,4.0,2,0,0,60
50652,Operations,region_30,Bachelors,f,sourcing,1,35,3.0,3,0,0,58
62965,HR,region_32,Bachelors,m,sourcing,1,26,5.0,2,1,1,50
47091,Procurement,region_16,Bachelors,m,sourcing,1,36,4.0,3,0,0,64
48301,HR,region_15,Masters & above,m,other,1,35,3.0,5,0,0,48
9201,Technology,region_4,Bachelors,f,other,1,29,1.0,3,0,0,80
49706,Sales & Marketing,region_28,Masters & above,m,other,1,35,2.0,4,1,0,49
74283,Procurement,region_13,Bachelors,f,other,1,28,5.0,5,1,0,67
44515,Technology,region_5,Bachelors,m,other,1,32,3.0,3,0,0,83
28456,Operations,region_20,Bachelors,m,sourcing,1,25,,1,1,0,56
55052,Technology,region_23,Bachelors,m,other,1,29,4.0,5,1,1,85
41826,Technology,region_7,Bachelors,m,sourcing,1,43,5.0,7,1,0,77
23663,Sales & Marketing,region_2,Bachelors,f,sourcing,4,30,4.0,7,0,0,43
14549,Sales & Marketing,region_22,,m,sourcing,1,28,3.0,4,0,0,50
51261,Procurement,region_17,Masters & above,f,other,1,32,3.0,5,1,0,64
22778,Sales & Marketing,region_13,Bachelors,m,other,1,34,2.0,8,0,0,49
5156,Operations,region_4,Bachelors,m,sourcing,2,29,5.0,3,1,0,57
64998,Operations,region_32,Bachelors,f,other,1,37,3.0,9,1,0,62
29412,Sales & Marketing,region_31,Bachelors,m,other,2,31,3.0,4,0,0,46
57821,HR,region_2,Masters & above,m,other,1,34,5.0,3,0,0,97
64523,Sales & Marketing,region_7,Masters & above,m,other,1,42,2.0,6,0,0,48
64447,Operations,region_26,Bachelors,f,other,1,27,4.0,4,1,0,57
77472,Analytics,region_22,,m,other,1,30,3.0,4,1,0,84
36622,Procurement,region_31,Bachelors,f,other,1,33,2.0,9,0,0,70
57531,Sales & Marketing,region_26,Masters & above,m,sourcing,1,49,1.0,6,0,0,48
33042,Technology,region_28,Bachelors,m,sourcing,1,28,3.0,5,1,0,78
67067,Technology,region_7,Bachelors,f,other,2,35,3.0,8,0,0,78
48890,Procurement,region_2,Masters & above,f,other,1,49,1.0,2,0,0,67
9979,Technology,region_2,Bachelors,m,other,2,54,3.0,27,0,0,78
53517,Technology,region_2,Masters & above,m,sourcing,1,55,3.0,4,0,0,81
73981,R&D,region_2,Masters & above,m,other,1,39,3.0,13,0,0,80
28488,Sales & Marketing,region_22,Bachelors,m,sourcing,1,31,5.0,3,0,0,48
9975,Sales & Marketing,region_28,Bachelors,m,other,1,34,3.0,5,0,0,53
69115,Analytics,region_23,Bachelors,m,sourcing,1,32,2.0,5,0,0,84
545,Operations,region_26,Bachelors,f,other,1,26,3.0,3,0,0,88
3574,Analytics,region_22,Masters & above,m,sourcing,1,33,3.0,7,0,0,87
13767,Technology,region_2,Bachelors,f,sourcing,1,28,3.0,6,1,0,76
12816,Sales & Marketing,region_2,Bachelors,f,other,1,28,4.0,4,1,1,50
74140,Procurement,region_2,Bachelors,m,other,2,31,4.0,7,1,0,71
72121,Technology,region_2,Masters & above,m,other,1,60,3.0,7,0,0,79
68471,Sales & Marketing,region_13,Bachelors,m,other,1,28,5.0,3,1,0,51
62020,Operations,region_10,Bachelors,m,sourcing,1,31,5.0,4,1,0,60
11397,Sales & Marketing,region_28,Bachelors,m,other,1,34,1.0,9,0,0,52
61814,Operations,region_27,Bachelors,f,other,1,33,2.0,3,0,0,58
25454,Technology,region_13,Masters & above,f,other,1,34,3.0,8,0,0,79
78033,HR,region_2,Masters & above,f,other,1,50,1.0,16,0,0,49
59750,Legal,region_7,Below Secondary,m,other,1,29,,1,1,0,61
56148,Procurement,region_2,Bachelors,m,sourcing,1,40,1.0,7,0,0,65
11670,Finance,region_2,Bachelors,m,sourcing,1,30,3.0,4,0,0,62
62281,Procurement,region_14,Bachelors,m,other,1,30,5.0,5,1,0,69
14679,Analytics,region_22,Bachelors,m,sourcing,2,32,5.0,6,1,0,85
30927,Procurement,region_2,Masters & above,m,other,1,51,5.0,22,1,0,96
36374,Sales & Marketing,region_12,Bachelors,m,sourcing,1,34,2.0,8,0,0,52
45650,Procurement,region_22,Bachelors,m,sourcing,3,27,3.0,2,0,1,87
75926,Sales & Marketing,region_22,Bachelors,m,other,3,30,3.0,7,0,0,50
56969,Procurement,region_2,Masters & above,f,other,1,52,1.0,13,0,0,69
29626,Sales & Marketing,region_11,Bachelors,m,sourcing,1,51,5.0,14,0,0,55
51550,Technology,region_10,Masters & above,f,sourcing,1,36,5.0,4,1,0,80
16068,Sales & Marketing,region_2,Bachelors,f,other,1,31,1.0,3,1,0,48
60714,Technology,region_5,Bachelors,m,other,3,30,3.0,3,0,0,82
19664,Operations,region_2,Bachelors,m,other,1,29,,1,0,0,62
75540,Operations,region_7,Bachelors,f,sourcing,1,41,4.0,6,0,0,55
69019,Sales & Marketing,region_24,Bachelors,m,other,1,28,3.0,3,0,0,49
2698,Procurement,region_22,Masters & above,f,sourcing,1,30,3.0,6,0,0,75
41939,Operations,region_11,Bachelors,m,other,1,29,3.0,3,0,0,66
38555,Procurement,region_2,Masters & above,f,sourcing,1,53,3.0,5,0,1,93
69066,Sales & Marketing,region_19,Bachelors,m,other,1,29,1.0,5,0,0,47
36200,Procurement,region_2,Masters & above,f,other,1,52,3.0,7,0,0,69
23322,Sales & Marketing,region_28,Masters & above,m,other,1,34,5.0,7,0,0,52
61573,Analytics,region_26,Bachelors,m,other,2,30,3.0,9,0,0,85
11806,Sales & Marketing,region_13,Masters & above,m,other,2,32,5.0,7,0,0,52
53705,Sales & Marketing,region_2,Masters & above,m,other,1,31,1.0,4,0,0,49
54192,HR,region_22,Below Secondary,m,other,1,24,2.0,2,0,0,47
18148,Procurement,region_17,,f,sourcing,1,31,3.0,5,0,0,75
52409,Analytics,region_22,Bachelors,f,other,1,28,1.0,6,1,0,86
36674,Analytics,region_7,Bachelors,m,sourcing,2,43,4.0,5,1,0,83
13217,Sales & Marketing,region_26,Bachelors,m,sourcing,1,43,5.0,4,0,0,48
1294,Operations,region_22,Bachelors,m,sourcing,1,35,5.0,10,0,0,62
52546,Analytics,region_22,Bachelors,f,sourcing,1,27,3.0,2,0,0,90
2722,Procurement,region_27,Masters & above,m,sourcing,1,43,3.0,12,0,0,74
28402,Sales & Marketing,region_14,Bachelors,m,sourcing,1,29,3.0,7,0,0,46
35910,Operations,region_15,Bachelors,m,referred,1,34,4.0,7,0,0,59
73371,Technology,region_7,Below Secondary,f,sourcing,1,24,,1,0,0,85
37294,Legal,region_2,Masters & above,m,sourcing,1,38,4.0,8,0,0,58
32173,Sales & Marketing,region_31,Bachelors,f,sourcing,1,33,4.0,9,0,0,51
70799,Procurement,region_30,Bachelors,f,sourcing,1,32,4.0,5,1,0,68
16125,HR,region_25,Bachelors,m,sourcing,1,29,4.0,6,0,0,54
54368,Operations,region_2,Masters & above,m,other,1,42,3.0,4,0,0,58
60296,Sales & Marketing,region_1,Bachelors,m,other,2,25,,1,0,0,49
47453,Sales & Marketing,region_22,Bachelors,m,other,4,25,3.0,2,0,0,49
30761,Sales & Marketing,region_2,Masters & above,m,other,1,44,4.0,13,0,0,52
26995,Operations,region_7,Masters & above,m,other,1,44,5.0,4,1,0,63
25417,Sales & Marketing,region_22,Bachelors,m,sourcing,1,25,3.0,3,1,0,49
251,Operations,region_13,Bachelors,m,other,1,40,4.0,7,0,0,57
39392,Analytics,region_31,Bachelors,m,sourcing,1,29,3.0,3,0,0,88
61103,Technology,region_2,Masters & above,f,other,1,42,4.0,17,0,0,78
62305,Analytics,region_2,,m,sourcing,1,40,4.0,4,0,0,85
63262,Finance,region_28,Masters & above,f,other,1,33,3.0,5,1,0,58
46701,Technology,region_2,Bachelors,m,referred,2,27,3.0,2,0,0,80
75676,Sales & Marketing,region_22,Bachelors,m,sourcing,2,27,3.0,3,1,0,47
15478,Sales & Marketing,region_33,Bachelors,m,other,1,27,2.0,4,0,0,49
42098,Procurement,region_13,Masters & above,m,other,1,31,3.0,8,0,0,69
13842,Operations,region_27,Masters & above,m,sourcing,1,39,5.0,7,1,0,59
17522,Sales & Marketing,region_25,Bachelors,m,sourcing,3,27,,1,0,0,50
10627,Operations,region_15,Bachelors,m,sourcing,1,41,1.0,7,0,0,62
35417,Operations,region_19,Bachelors,m,sourcing,1,35,4.0,7,0,0,57
75714,Sales & Marketing,region_13,Bachelors,m,other,1,32,4.0,3,0,0,55
45534,Technology,region_2,Bachelors,m,other,1,34,4.0,5,0,0,83
7467,Procurement,region_2,Below Secondary,f,other,1,20,,1,0,0,69
48032,Operations,region_15,Bachelors,m,other,1,33,3.0,9,0,0,62
66214,Sales & Marketing,region_22,,m,sourcing,1,23,,1,0,0,50
4936,Sales & Marketing,region_8,Bachelors,m,other,1,28,5.0,2,0,0,51
25411,Sales & Marketing,region_7,Masters & above,m,other,1,36,5.0,3,1,0,54
50222,Operations,region_2,Bachelors,m,sourcing,1,52,4.0,7,0,0,62
7501,Operations,region_31,,m,other,1,31,5.0,7,1,0,58
61241,R&D,region_27,Masters & above,m,sourcing,1,33,1.0,8,0,0,83
58082,Sales & Marketing,region_26,Bachelors,m,sourcing,1,59,5.0,7,0,0,47
7097,HR,region_22,Bachelors,m,referred,1,29,3.0,2,0,0,50
17191,Operations,region_10,Masters & above,m,other,1,34,5.0,4,1,0,58
13055,HR,region_2,Masters & above,m,sourcing,1,39,3.0,4,0,0,46
32555,Sales & Marketing,region_13,Bachelors,m,sourcing,2,29,1.0,2,0,0,45
47229,Operations,region_13,Bachelors,f,other,1,38,5.0,8,1,0,61
57859,Sales & Marketing,region_7,Masters & above,m,sourcing,1,39,5.0,7,0,0,49
62140,Legal,region_2,Bachelors,m,other,1,33,3.0,2,0,0,53
36214,HR,region_2,Bachelors,m,other,1,37,1.0,9,0,0,50
75907,Operations,region_2,Bachelors,m,other,1,48,1.0,19,0,0,58
63066,HR,region_7,Bachelors,m,other,2,40,3.0,16,0,0,53
4668,Operations,region_15,Bachelors,f,other,1,48,4.0,19,0,0,63
21223,Analytics,region_31,Bachelors,m,sourcing,1,27,,1,0,0,81
29494,Operations,region_7,Bachelors,m,other,1,31,4.0,4,1,0,60
6007,Finance,region_26,Bachelors,m,sourcing,1,25,3.0,2,0,0,61
27401,Analytics,region_2,Masters & above,m,sourcing,1,37,3.0,5,0,0,81
55595,Operations,region_13,Bachelors,f,sourcing,2,32,5.0,6,0,0,88
7349,Operations,region_2,Bachelors,f,sourcing,1,42,5.0,5,1,0,64
8346,Operations,region_2,Bachelors,m,sourcing,1,57,4.0,6,1,0,60
33910,Procurement,region_2,Bachelors,m,sourcing,1,47,4.0,15,1,0,66
35469,Operations,region_26,Bachelors,f,other,1,29,2.0,5,0,0,58
46319,Sales & Marketing,region_6,Bachelors,f,sourcing,2,29,3.0,8,1,0,47
27130,Sales & Marketing,region_9,Masters & above,f,other,2,32,1.0,4,1,0,44
40409,Analytics,region_22,,m,sourcing,1,26,2.0,5,0,0,84
41988,Sales & Marketing,region_20,Bachelors,m,other,1,39,3.0,14,0,0,46
65782,Sales & Marketing,region_15,Bachelors,m,other,3,29,4.0,2,0,0,48
58706,Sales & Marketing,region_22,Bachelors,m,sourcing,2,26,3.0,3,1,0,48
5724,Finance,region_28,Masters & above,f,other,1,32,1.0,5,0,0,59
19431,Sales & Marketing,region_31,,m,other,1,28,3.0,4,0,0,47
51676,Analytics,region_29,,m,sourcing,1,30,4.0,3,1,0,83
6926,Sales & Marketing,region_2,Masters & above,f,other,3,37,3.0,7,1,0,50
4366,Operations,region_7,Bachelors,m,sourcing,1,44,3.0,16,1,0,62
72677,Procurement,region_20,Bachelors,f,sourcing,1,32,3.0,8,0,0,70
64724,Sales & Marketing,region_23,Masters & above,m,sourcing,1,38,5.0,2,0,0,53
30681,Operations,region_15,Bachelors,m,other,1,31,1.0,7,0,0,60
30844,Technology,region_2,Bachelors,m,other,1,25,,1,0,0,74
61998,Procurement,region_2,Masters & above,m,other,1,47,5.0,2,0,0,71
49584,HR,region_7,Bachelors,m,other,1,33,1.0,9,0,0,51
24629,Technology,region_2,Bachelors,f,other,1,48,2.0,7,0,0,83
6155,Analytics,region_31,Bachelors,m,sourcing,1,36,5.0,4,1,0,82
61695,HR,region_16,Bachelors,m,other,2,35,3.0,8,0,0,48
56535,Technology,region_10,Masters & above,m,other,1,36,4.0,3,1,1,97
31298,HR,region_27,Bachelors,m,sourcing,1,31,2.0,3,0,0,50
24985,Operations,region_23,Bachelors,f,other,1,35,5.0,4,1,0,61
41729,Operations,region_15,Bachelors,f,other,1,30,3.0,4,0,0,58
44815,Operations,region_34,Masters & above,m,other,1,33,4.0,6,1,0,63
35814,Sales & Marketing,region_2,Masters & above,m,sourcing,1,37,5.0,11,1,0,49
63843,Analytics,region_22,,f,sourcing,1,27,5.0,5,1,0,82
21063,Technology,region_11,Masters & above,f,other,1,35,3.0,8,0,0,81
6498,Sales & Marketing,region_2,Bachelors,m,other,1,33,3.0,3,1,0,53
25321,HR,region_2,Masters & above,m,other,1,34,3.0,7,0,0,51
74357,Sales & Marketing,region_2,Bachelors,m,other,1,52,4.0,9,1,0,47
24130,Procurement,region_13,Masters & above,m,other,2,50,3.0,23,0,0,72
22142,HR,region_2,Masters & above,m,other,1,50,1.0,18,0,0,52
76981,Sales & Marketing,region_19,Bachelors,m,other,1,37,1.0,7,1,0,52
30779,Technology,region_7,Bachelors,m,sourcing,1,35,4.0,3,1,0,97
7040,Procurement,region_11,Bachelors,f,other,1,29,5.0,2,1,0,71
45231,Sales & Marketing,region_14,Bachelors,m,other,1,31,5.0,10,0,0,46
35328,Operations,region_2,Bachelors,m,sourcing,2,29,4.0,2,0,0,60
77257,Operations,region_19,Bachelors,m,sourcing,1,29,3.0,2,0,0,59
51294,Procurement,region_22,Masters & above,m,sourcing,2,33,3.0,3,0,0,72
54738,Sales & Marketing,region_15,Masters & above,m,other,1,41,2.0,3,0,0,47
29024,Procurement,region_22,Bachelors,m,sourcing,1,28,4.0,5,0,0,67
55590,Sales & Marketing,region_1,Bachelors,m,sourcing,1,28,3.0,3,0,0,54
45939,Operations,region_7,Masters & above,f,other,1,35,3.0,5,0,0,59
60207,Sales & Marketing,region_1,Masters & above,f,other,1,31,5.0,5,0,0,51
42291,Technology,region_2,Masters & above,f,other,1,55,1.0,17,0,0,77
4012,Operations,region_15,Bachelors,m,sourcing,1,52,5.0,5,1,0,62
56741,Sales & Marketing,region_14,,m,other,2,25,3.0,2,0,0,46
41399,R&D,region_22,Bachelors,m,other,1,30,5.0,2,1,0,86
60427,Sales & Marketing,region_20,Masters & above,m,other,1,34,4.0,6,0,0,47
10903,Technology,region_4,Bachelors,f,sourcing,1,32,1.0,6,1,0,78
54610,Finance,region_22,Masters & above,m,sourcing,1,44,4.0,4,0,0,58
14489,Sales & Marketing,region_26,Bachelors,m,sourcing,4,31,1.0,4,0,0,49
12320,Sales & Marketing,region_25,Masters & above,m,other,1,37,5.0,6,1,0,49
2728,Sales & Marketing,region_7,Masters & above,m,other,1,34,5.0,4,1,0,52
56894,Technology,region_7,Masters & above,f,other,1,46,3.0,6,0,0,80
4391,Procurement,region_2,Masters & above,m,sourcing,2,43,4.0,5,0,0,66
13341,Analytics,region_29,Bachelors,m,sourcing,1,28,3.0,6,1,1,81
49610,Technology,region_2,Bachelors,m,other,1,28,1.0,4,0,0,76
27962,Finance,region_13,Masters & above,m,other,1,31,3.0,5,0,0,60
40109,Finance,region_15,Bachelors,m,sourcing,2,28,3.0,2,0,0,61
38055,HR,region_33,Bachelors,m,other,1,32,3.0,6,0,0,51
21161,Analytics,region_31,Bachelors,m,other,2,29,3.0,1,0,0,84
50655,Procurement,region_1,Bachelors,m,sourcing,3,25,3.0,2,0,0,68
39081,Operations,region_11,Masters & above,f,sourcing,1,40,4.0,4,1,0,58
58272,Technology,region_12,Bachelors,f,other,1,26,5.0,4,1,0,80
5437,Operations,region_15,Masters & above,m,sourcing,1,44,3.0,4,0,0,58
62261,Analytics,region_9,Masters & above,m,other,2,29,3.0,5,0,0,85
16462,Procurement,region_2,Masters & above,f,other,1,42,5.0,11,1,0,68
3648,Procurement,region_2,Masters & above,f,sourcing,1,46,5.0,3,1,0,71
33963,HR,region_22,Bachelors,m,other,1,47,2.0,16,0,0,47
8864,Sales & Marketing,region_2,Masters & above,m,other,1,48,1.0,5,1,0,48
17948,Operations,region_12,Bachelors,f,other,2,30,3.0,7,0,0,62
73915,Sales & Marketing,region_7,Bachelors,f,other,2,25,,1,0,0,49
19033,Sales & Marketing,region_13,Bachelors,m,sourcing,1,22,,1,0,0,51
4934,Operations,region_4,Bachelors,f,other,1,47,3.0,19,1,0,56
67539,Sales & Marketing,region_11,Bachelors,m,sourcing,1,49,5.0,9,0,0,49
74067,Operations,region_4,Bachelors,m,other,1,46,5.0,4,1,0,57
58542,Analytics,region_22,Bachelors,m,sourcing,2,36,1.0,3,0,0,81
70202,Sales & Marketing,region_7,Masters & above,m,referred,1,36,5.0,8,0,0,62
67608,Procurement,region_2,Masters & above,m,sourcing,1,41,2.0,16,0,0,70
53070,Sales & Marketing,region_2,Bachelors,m,other,2,41,5.0,4,1,0,48
53875,Analytics,region_2,Bachelors,m,sourcing,1,28,4.0,2,0,0,84
49587,Sales & Marketing,region_2,Bachelors,f,sourcing,2,33,3.0,7,0,0,52
59213,Analytics,region_31,Bachelors,m,other,1,31,3.0,2,0,0,81
37220,Operations,region_15,Masters & above,m,other,1,38,4.0,5,1,0,61
65736,Sales & Marketing,region_16,Masters & above,m,other,2,48,2.0,9,0,0,47
23695,Technology,region_28,Bachelors,m,sourcing,1,26,3.0,3,0,0,81
28670,Sales & Marketing,region_20,Masters & above,m,sourcing,2,39,1.0,4,1,0,52
60950,Analytics,region_26,Bachelors,f,other,1,30,4.0,6,1,0,84
37638,Operations,region_2,Bachelors,f,referred,1,36,5.0,8,1,0,58
23013,Sales & Marketing,region_22,Masters & above,f,other,1,41,4.0,10,0,0,50
51150,Procurement,region_15,Bachelors,f,other,1,48,5.0,21,0,0,69
56374,Sales & Marketing,region_2,Bachelors,m,sourcing,1,43,4.0,11,0,0,50
64823,Procurement,region_34,Bachelors,m,other,1,28,1.0,7,0,0,73
53485,HR,region_22,Bachelors,f,other,1,30,5.0,6,1,0,50
5882,Analytics,region_26,,m,other,1,29,3.0,3,0,0,83
63148,Sales & Marketing,region_17,Masters & above,m,sourcing,1,36,3.0,5,1,0,49
30659,Technology,region_2,Bachelors,m,sourcing,2,36,4.0,7,0,0,80
19754,Analytics,region_29,Bachelors,m,other,1,28,4.0,1,0,0,84
55053,Operations,region_23,Bachelors,m,sourcing,1,31,4.0,3,1,0,59
11147,Operations,region_2,Masters & above,m,other,2,50,3.0,4,0,0,65
35241,Finance,region_6,Bachelors,f,other,1,25,5.0,2,1,0,62
17607,Analytics,region_2,Masters & above,m,other,1,59,4.0,13,0,0,82
68304,Finance,region_2,Bachelors,m,other,1,58,5.0,5,1,0,60
65359,Procurement,region_4,Masters & above,m,other,2,42,3.0,8,0,0,68
51263,Sales & Marketing,region_4,Bachelors,m,other,1,31,5.0,3,0,0,49
23432,Operations,region_15,Bachelors,m,other,1,39,3.0,6,0,0,61
3498,Operations,region_15,Bachelors,m,other,1,36,4.0,7,0,0,58
